document,text
06-20-2017 16:41:10,The U.S. once again condemns the brutality of the North Korean regime as we mourn its latest victim. Video: 
06-20-2017 18:38:11,While I greatly appreciate the efforts of President Xi  China to help with North Korea it has not worked out. At least I know China tried!
06-21-2017 01:42:59,It was a great honor to welcome President Petro Poroshenko of Ukraine to the @WhiteHouse today with @VP Pence.➡️… 
06-21-2017 02:21:36,Things are looking great for Karen H!
06-21-2017 02:33:40,Thank you @FoxNews Huge win for President Trump and GOP in Georgia Congressional Special Election.
06-21-2017 02:41:23,Congratulations to Karen Handel on her big win in Georgia 6th. Fantastic job we are all very proud of you!
06-21-2017 03:12:00,Ralph Norman ran a fantastic race to win in the Great State of South Carolina's 5th District. We are all honored by your success tonight!
06-21-2017 03:48:37,Well the Special Elections are over and those that want to MAKE AMERICA GREAT AGAIN are 5 and O! All the Fake News all the money spent = 0
06-21-2017 10:32:46,Democrats would do much better as a party if they got together with Republicans on HealthcareTax CutsSecurity. Obstruction doesn't work!
06-21-2017 23:04:54,Just landed in Iowa. See everyone soon! #MAGA🇺🇸
06-21-2017 23:48:58,Thank you Kirkwood Community College. Heading to the U.S. Cellular Center now for an 8pmE MAKE AMERICA GREAT AGAIN… 
06-22-2017 11:11:25,Great night in Iowa - special people. Thank you!
06-22-2017 13:18:09,Former Homeland Security Advisor Jeh Johnson is latest top intelligence official to state there was no grand scheme between Trump  Russia.
06-22-2017 13:22:04,By the way if Russia was working so hard on the 2016 Election it all took place during the Obama Admin. Why didn't they stop them?
06-22-2017 14:01:10,...Why did Democratic National Committee turn down the DHS offer to protect against hacks (long prior to election). It's all a big Dem HOAX!
06-22-2017 14:08:50,...Why did the DNC REFUSE to turn over its Server to the FBI and still hasn't? It's all a big Dem scam and excuse for losing the election!
06-22-2017 14:15:48,I certainly hope the Democrats do not force Nancy P out. That would be very bad for the Republican Party - and please let Cryin' Chuck stay!
06-22-2017 16:54:50,With all of the recently reported electronic surveillance intercepts unmasking and illegal leaking of information I have no idea...
06-22-2017 16:55:02,...whether there are tapes or recordings of my conversations with James Comey but I did not make and do not have any such recordings.
06-22-2017 21:49:07,As promised our campaign against the MS-13 gang continues. @ICEgov Busts 39 MS-13 Members in New York Operation
06-22-2017 22:15:39,Mexico was just ranked the second deadliest country in the world after only Syria. Drug trade is largely the cause. We will BUILD THE WALL!
06-22-2017 22:40:27,I am very supportive of the Senate #HealthcareBill. Look forward to making it really special! Remember ObamaCare is dead.
06-22-2017 23:12:12,Together we are going to MAKE AMERICA GREAT AGAIN!#AmericaFirst🇺🇸 
06-22-2017 23:27:50,We're all thinking of you @SteveScalise! #TeamScalise 
06-23-2017 02:33:37,.@FLOTUS  I were honored to host our first WH Congressional Picnic. A wonderful evening  tradition. @MarineBand:… 
06-23-2017 10:07:50,Will be on @foxandfriends. Enjoy!
06-23-2017 10:39:50,I've helped pass and signed 38 Legislative Bills mostly with no Democratic support and gotten rid of massive amounts of regulations. Nice!
06-23-2017 19:56:29,Today it was a tremendous honor for me to sign the #VAaccountability Act into law delivering my campaign promise… 
06-23-2017 21:32:29,WEEKLY ADDRESS🇺🇸 
06-24-2017 00:43:48,Just out: The Obama Administration knew far in advance of November 8th about election meddling by Russia. Did nothing about it. WHY?
06-24-2017 12:51:33,Democrats slam GOP healthcare proposal as Obamacare premiums  deductibles increase by over 100%. Remember keep your doctor keep your plan?
06-24-2017 20:28:46,Since the Obama Administration was told way before the 2016 Election that the Russians were meddling why no action? Focus on them not T!
06-24-2017 20:44:36,Obama Administration official said they choked when it came to acting on Russian meddling of election. They didn't want to hurt Hillary?
06-24-2017 20:50:56,I cannot imagine that these very fine Republican Senators would allow the American people to suffer a broken ObamaCare any longer!
06-24-2017 21:23:52,MAKE AMERICA GREAT AGAIN!
06-25-2017 12:00:37,Hillary Clinton colluded with the Democratic Party in order to beat Crazy Bernie Sanders. Is she allowed to so collude? Unfair to Bernie!
06-25-2017 12:07:41,I am on @foxandfriends - Enjoy!
06-26-2017 12:30:12,The Democrats have become nothing but OBSTRUCTIONISTS they have no policies or ideas. All they do is delay and complain.They own ObamaCare!
06-26-2017 12:37:16,The reason that President Obama did NOTHING about Russia after being notified by the CIA of meddling is that he expected Clinton would win..
06-26-2017 12:50:15,...and did not want to rock the boat. He didn't choke he colluded or obstructed and it did the Dems and Crooked Hillary no good.
06-26-2017 12:59:31,The real story is that President Obama did NOTHING after being informed in August about Russian meddling. With 4 months looking at Russia...
06-26-2017 13:05:01,..under a magnifying glass they have zero tapes of T people colluding. There is no collusion  no obstruction. I should be given apology!
06-26-2017 13:14:24,Republican Senators are working very hard to get there with no help from the Democrats. Not easy! Perhaps just let OCare crash  burn!
06-26-2017 18:25:18,Very grateful for the 9-O decision from the U. S. Supreme Court. We must keep America SAFE!
06-27-2017 02:24:30,From @FoxNews Bombshell: In 2016 Obama dismissed idea that anyone could rig an American election.  Check out his statement - Witch Hunt!
06-27-2017 02:31:16,Great day for America's future Security and Safety courtesy of the U.S. Supreme Court. I will keep fighting for the American people  WIN!
06-27-2017 10:33:42,Wow CNN had to retract big story on Russia with 3 employees forced to resign. What about all the other phony stories they do? FAKE NEWS!
06-27-2017 12:30:38,Fake News CNN is looking at big management changes now that they got caught falsely pushing their phony Russian stories. Ratings way down!
06-27-2017 12:47:17,So they caught Fake News CNN cold but what about NBC CBS  ABC? What about the failing @nytimes  @washingtonpost? They are all Fake News!
06-27-2017 22:22:55,With ZERO Democrats to help and a failed expensive and dangerous ObamaCare as the Dems legacy the Republican Senators are working hard!
06-27-2017 22:27:48,I just finished a great meeting with the Republican Senators concerning HealthCare. They really want to get it right unlike OCare!
06-28-2017 10:49:22,The failing @nytimes writes false story after false story about me. They don't even call to verify the facts of a story. A Fake News Joke!
06-28-2017 10:58:59,Some of the Fake News Media likes to say that I am not totally engaged in healthcare. Wrong I know the subject well  want victory for U.S.
06-28-2017 13:06:14,The #AmazonWashingtonPost sometimes referred to as the guardian of Amazon not paying internet taxes (which they should) is FAKE NEWS!
06-28-2017 20:19:38,#ICYMI- on Monday I had the great honor of welcoming India's Prime Minister @narendramodi to the WH. Full Remarks:… 
06-28-2017 21:06:39,It was my great honor to welcome the 2016 World Series Champion Chicago @Cubs ⚾️ to the @WhiteHouse this afternoon.… 
06-28-2017 21:15:37,Today I hosted an immigration roundtable ahead of two votes taking place in Congress tomorrow. Watch and read more… 
06-28-2017 21:26:27,Democrats purposely misstated Medicaid under new Senate bill - actually goes up. 
06-28-2017 22:32:47,From my first day in office we’ve taken swift action to lift the crushing restrictions on American energy. Remarks… 
06-29-2017 01:51:18,Tomorrow the House votes on #KatesLaw  No Sanctuary For Criminals Act. Lawmakers must vote to put American safety… 
06-29-2017 12:27:35,New Sugar deal negotiated with Mexico is a very good one for both Mexico and the U.S. Had no deal for many years which hurt U.S. badly.
06-29-2017 12:52:17,I heard poorly rated @Morning_Joe speaks badly of me (don't watch anymore). Then how come low I.Q. Crazy Mika along with Psycho Joe came..
06-29-2017 12:58:23,...to Mar-a-Lago 3 nights in a row around New Year's Eve and insisted on joining me. She was bleeding badly from a face-lift. I said no!
06-29-2017 16:53:44,Today the House votes on two crucial bills:☑️#NoSanctuaryForCriminalsAct ☑️#KatesLaw ☑️Pass these bills  lets… 
06-29-2017 18:13:16,MAKE AMERICA SAFE AGAIN!#NoSanctuaryForCriminalsAct #KatesLaw #SaveAmericanLives 
06-29-2017 19:31:13,Join me LIVE with @VP @SecretaryPerry @SecretaryZinke and @EPAScottPruitt. #UnleashingAmericanEnergy
06-29-2017 21:13:22,Mattis Says Trump’s Warning Stopped Chemical Weapons Attack In Syria 
06-29-2017 21:37:02,Good news House just passed #KatesLaw. Hopefully Senate will follow.
06-29-2017 22:28:23,Good news out of the House with the passing of 'No Sanctuary for Criminals Act.' Hopefully Senate will follow.
06-29-2017 22:53:49,Statement on House Passage of Kate’s Law and No Sanctuary for Criminals Act. 
06-29-2017 23:09:01,When it comes to the future of America’s energy needs we will FIND IT we will DREAM IT and we will BUILD IT.… 
06-29-2017 23:10:47,Our new American Energy Policy will unlock MILLIONS of jobs  TRILLIONS in wealth. We are on the cusp of a true ene… 
06-30-2017 01:44:01,Just finished a very good meeting with the President of South Korea. Many subjects discussed including North Korea and new trade deal!
06-30-2017 10:37:57,If Republican Senators are unable to pass what they are working on now they should immediately REPEAL and then REPLACE at a later date!
06-30-2017 10:48:38,Crime and killings in Chicago have reached such epidemic proportions that I am sending in Federal help. 1714 shootings in Chicago this year!
06-30-2017 12:55:08,Watched low rated @Morning_Joe for first time in long time. FAKE NEWS. He called me to stop a National Enquirer article. I said no! Bad show
06-30-2017 18:19:13,I am encouraged by President Moon's assurances that he will work to level the playing field for American workers b… 
06-30-2017 20:55:44,The era of strategic patience with the North Korea regime has failed. That patience is over. We are working closely… 
06-30-2017 22:43:58,America will THINK BIG once again. We will inspire millions of children to carry on the proud tradition of American… 
07-01-2017 12:44:23,Happy Canada Day to all of the great people of Canada and to your Prime Minister and my new found friend @JustinTrudeau. #Canada150
